target,method_id,method_label,check,pass_rate
5jkv,dynamicbind,DynamicBind,all_atoms_connected,0.9981718464351006
5jkv,dynamicbind,DynamicBind,bond_lengths,1.0
5jkv,dynamicbind,DynamicBind,bond_angles,1.0
5jkv,dynamicbind,DynamicBind,internal_steric_clash,0.9853747714808044
5jkv,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
5jkv,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,0.9981718464351006
5jkv,dynamicbind,DynamicBind,double_bond_flatness,1.0
5jkv,dynamicbind,DynamicBind,protein-ligand_maximum_distance,1.0
5jkv,dynamicbind,DynamicBind,minimum_distance_to_protein,0.009140767824497258
5jkv,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
5jkv,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
5jkv,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
5jkv,dynamicbind,DynamicBind,volume_overlap_with_protein,0.1882998171846435
5jkv,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
5jkv,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
5jkv,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
5jkv,gnina,GNINA 1.3,mol_pred_loaded,1.0
5jkv,gnina,GNINA 1.3,mol_cond_loaded,1.0
5jkv,gnina,GNINA 1.3,sanitization,1.0
5jkv,gnina,GNINA 1.3,inchi_convertible,0.8848263254113345
5jkv,gnina,GNINA 1.3,all_atoms_connected,1.0
5jkv,gnina,GNINA 1.3,bond_lengths,1.0
5jkv,gnina,GNINA 1.3,bond_angles,1.0
5jkv,gnina,GNINA 1.3,internal_steric_clash,0.9890310786106032
5jkv,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
5jkv,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
5jkv,gnina,GNINA 1.3,double_bond_flatness,1.0
5jkv,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
5jkv,gnina,GNINA 1.3,minimum_distance_to_protein,0.45886654478976235
5jkv,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.45886654478976235
5jkv,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.5356489945155393
5jkv,gnina,GNINA 1.3,minimum_distance_to_waters,0.3820840950639854
5jkv,gnina,GNINA 1.3,volume_overlap_with_protein,0.5447897623400365
5jkv,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.5447897623400365
5jkv,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.5685557586837294
5jkv,gnina,GNINA 1.3,volume_overlap_with_waters,0.5685557586837294
5jkv,qvina,QVina2,mol_pred_loaded,1.0
5jkv,qvina,QVina2,mol_cond_loaded,1.0
5jkv,qvina,QVina2,sanitization,1.0
5jkv,qvina,QVina2,inchi_convertible,0.8829981718464351
5jkv,qvina,QVina2,all_atoms_connected,1.0
5jkv,qvina,QVina2,bond_lengths,1.0
5jkv,qvina,QVina2,bond_angles,1.0
5jkv,qvina,QVina2,internal_steric_clash,0.9872029250457038
5jkv,qvina,QVina2,aromatic_ring_flatness,1.0
5jkv,qvina,QVina2,non-aromatic_ring_non-flatness,1.0
5jkv,qvina,QVina2,double_bond_flatness,1.0
5jkv,qvina,QVina2,protein-ligand_maximum_distance,1.0
5jkv,qvina,QVina2,minimum_distance_to_protein,0.6179159049360147
5jkv,qvina,QVina2,minimum_distance_to_organic_cofactors,0.6179159049360147
5jkv,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.7385740402193784
5jkv,qvina,QVina2,minimum_distance_to_waters,0.31444241316270566
5jkv,qvina,QVina2,volume_overlap_with_protein,0.773308957952468
5jkv,qvina,QVina2,volume_overlap_with_organic_cofactors,0.7824497257769653
5jkv,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.8117001828153565
5jkv,qvina,QVina2,volume_overlap_with_waters,0.829981718464351
5mo4,boltz2,Boltz-2,mol_pred_loaded,1.0
5mo4,boltz2,Boltz-2,mol_cond_loaded,1.0
5mo4,boltz2,Boltz-2,sanitization,0.7859477124183006
5mo4,boltz2,Boltz-2,inchi_convertible,0.7859477124183006
5mo4,boltz2,Boltz-2,all_atoms_connected,1.0
5mo4,boltz2,Boltz-2,bond_lengths,1.0
5mo4,boltz2,Boltz-2,bond_angles,1.0
5mo4,boltz2,Boltz-2,internal_steric_clash,0.27546777546777546
5mo4,boltz2,Boltz-2,aromatic_ring_flatness,1.0
5mo4,boltz2,Boltz-2,non-aromatic_ring_non-flatness,0.9958419958419958
5mo4,boltz2,Boltz-2,double_bond_flatness,1.0
5mo4,boltz2,Boltz-2,protein-ligand_maximum_distance,1.0
5mo4,boltz2,Boltz-2,minimum_distance_to_protein,0.9321895424836601
5mo4,boltz2,Boltz-2,minimum_distance_to_organic_cofactors,1.0
5mo4,boltz2,Boltz-2,minimum_distance_to_inorganic_cofactors,1.0
5mo4,boltz2,Boltz-2,minimum_distance_to_waters,1.0
5mo4,boltz2,Boltz-2,volume_overlap_with_protein,1.0
5mo4,boltz2,Boltz-2,volume_overlap_with_organic_cofactors,1.0
5mo4,boltz2,Boltz-2,volume_overlap_with_inorganic_cofactors,1.0
5mo4,boltz2,Boltz-2,volume_overlap_with_waters,1.0
5mo4,dynamicbind,DynamicBind,mol_pred_loaded,1.0
5mo4,dynamicbind,DynamicBind,mol_cond_loaded,1.0
5mo4,dynamicbind,DynamicBind,sanitization,1.0
5mo4,dynamicbind,DynamicBind,inchi_convertible,1.0
5mo4,dynamicbind,DynamicBind,all_atoms_connected,0.9956709956709957
5mo4,dynamicbind,DynamicBind,bond_lengths,1.0
5mo4,dynamicbind,DynamicBind,bond_angles,1.0
5mo4,dynamicbind,DynamicBind,internal_steric_clash,0.98989898989899
5mo4,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
5mo4,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,1.0
5mo4,dynamicbind,DynamicBind,double_bond_flatness,1.0
5mo4,dynamicbind,DynamicBind,protein-ligand_maximum_distance,1.0
5mo4,dynamicbind,DynamicBind,minimum_distance_to_protein,0.020202020202020204
5mo4,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
5mo4,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
5mo4,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
5mo4,dynamicbind,DynamicBind,volume_overlap_with_protein,0.7272727272727273
5mo4,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
5mo4,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
5mo4,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
5mo4,gnina,GNINA 1.3,mol_pred_loaded,1.0
5mo4,gnina,GNINA 1.3,mol_cond_loaded,1.0
5mo4,gnina,GNINA 1.3,sanitization,0.9985569985569985
5mo4,gnina,GNINA 1.3,inchi_convertible,0.873015873015873
5mo4,gnina,GNINA 1.3,all_atoms_connected,1.0
5mo4,gnina,GNINA 1.3,bond_lengths,1.0
5mo4,gnina,GNINA 1.3,bond_angles,1.0
5mo4,gnina,GNINA 1.3,internal_steric_clash,0.9956647398843931
5mo4,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
5mo4,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
5mo4,gnina,GNINA 1.3,double_bond_flatness,1.0
5mo4,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
5mo4,gnina,GNINA 1.3,minimum_distance_to_protein,0.0
5mo4,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.0
5mo4,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.0
5mo4,gnina,GNINA 1.3,minimum_distance_to_waters,0.0
5mo4,gnina,GNINA 1.3,volume_overlap_with_protein,0.0
5mo4,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.0
5mo4,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.001443001443001443
5mo4,gnina,GNINA 1.3,volume_overlap_with_waters,0.0
5mo4,qvina,QVina2,mol_pred_loaded,1.0
5mo4,qvina,QVina2,mol_cond_loaded,1.0
5mo4,qvina,QVina2,sanitization,0.9985569985569985
5mo4,qvina,QVina2,inchi_convertible,0.8715728715728716
5mo4,qvina,QVina2,all_atoms_connected,1.0
5mo4,qvina,QVina2,bond_lengths,1.0
5mo4,qvina,QVina2,bond_angles,1.0
5mo4,qvina,QVina2,internal_steric_clash,1.0
5mo4,qvina,QVina2,aromatic_ring_flatness,1.0
5mo4,qvina,QVina2,non-aromatic_ring_non-flatness,1.0
5mo4,qvina,QVina2,double_bond_flatness,1.0
5mo4,qvina,QVina2,protein-ligand_maximum_distance,1.0
5mo4,qvina,QVina2,minimum_distance_to_protein,0.0
5mo4,qvina,QVina2,minimum_distance_to_organic_cofactors,0.0
5mo4,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.0
5mo4,qvina,QVina2,minimum_distance_to_waters,0.0
5mo4,qvina,QVina2,volume_overlap_with_protein,0.0
5mo4,qvina,QVina2,volume_overlap_with_organic_cofactors,0.0
5mo4,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.0
5mo4,qvina,QVina2,volume_overlap_with_waters,0.0
6gqj,boltz2,Boltz-2,mol_pred_loaded,1.0
6gqj,boltz2,Boltz-2,mol_cond_loaded,1.0
6gqj,boltz2,Boltz-2,sanitization,0.946113074204947
6gqj,boltz2,Boltz-2,inchi_convertible,0.946113074204947
6gqj,boltz2,Boltz-2,all_atoms_connected,1.0
6gqj,boltz2,Boltz-2,bond_lengths,1.0
6gqj,boltz2,Boltz-2,bond_angles,0.9990662931839402
6gqj,boltz2,Boltz-2,internal_steric_clash,0.9981325863678805
6gqj,boltz2,Boltz-2,aromatic_ring_flatness,1.0
6gqj,boltz2,Boltz-2,non-aromatic_ring_non-flatness,0.972922502334267
6gqj,boltz2,Boltz-2,double_bond_flatness,1.0
6gqj,boltz2,Boltz-2,protein-ligand_maximum_distance,1.0
6gqj,boltz2,Boltz-2,minimum_distance_to_protein,0.8719081272084805
6gqj,boltz2,Boltz-2,minimum_distance_to_organic_cofactors,1.0
6gqj,boltz2,Boltz-2,minimum_distance_to_inorganic_cofactors,1.0
6gqj,boltz2,Boltz-2,minimum_distance_to_waters,1.0
6gqj,boltz2,Boltz-2,volume_overlap_with_protein,1.0
6gqj,boltz2,Boltz-2,volume_overlap_with_organic_cofactors,1.0
6gqj,boltz2,Boltz-2,volume_overlap_with_inorganic_cofactors,1.0
6gqj,boltz2,Boltz-2,volume_overlap_with_waters,1.0
6gqj,dynamicbind,DynamicBind,mol_pred_loaded,1.0
6gqj,dynamicbind,DynamicBind,mol_cond_loaded,1.0
6gqj,dynamicbind,DynamicBind,sanitization,1.0
6gqj,dynamicbind,DynamicBind,inchi_convertible,1.0
6gqj,dynamicbind,DynamicBind,all_atoms_connected,0.9990680335507922
6gqj,dynamicbind,DynamicBind,bond_lengths,1.0
6gqj,dynamicbind,DynamicBind,bond_angles,1.0
6gqj,dynamicbind,DynamicBind,internal_steric_clash,0.9720410065237651
6gqj,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
6gqj,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,1.0
6gqj,dynamicbind,DynamicBind,double_bond_flatness,1.0
6gqj,dynamicbind,DynamicBind,protein-ligand_maximum_distance,0.2702702702702703
6gqj,dynamicbind,DynamicBind,minimum_distance_to_protein,0.8518173345759553
6gqj,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
6gqj,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
6gqj,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
6gqj,dynamicbind,DynamicBind,volume_overlap_with_protein,0.983224603914259
6gqj,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
6gqj,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
6gqj,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
6gqj,gnina,GNINA 1.3,mol_pred_loaded,1.0
6gqj,gnina,GNINA 1.3,mol_cond_loaded,1.0
6gqj,gnina,GNINA 1.3,sanitization,0.9984532095901005
6gqj,gnina,GNINA 1.3,inchi_convertible,0.699922660479505
6gqj,gnina,GNINA 1.3,all_atoms_connected,1.0
6gqj,gnina,GNINA 1.3,bond_lengths,1.0
6gqj,gnina,GNINA 1.3,bond_angles,1.0
6gqj,gnina,GNINA 1.3,internal_steric_clash,0.9938032532920217
6gqj,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
6gqj,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
6gqj,gnina,GNINA 1.3,double_bond_flatness,1.0
6gqj,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
6gqj,gnina,GNINA 1.3,minimum_distance_to_protein,0.0
6gqj,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.002320185614849188
6gqj,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.002320185614849188
6gqj,gnina,GNINA 1.3,minimum_distance_to_waters,0.002320185614849188
6gqj,gnina,GNINA 1.3,volume_overlap_with_protein,0.0
6gqj,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.002320185614849188
6gqj,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.0030935808197989174
6gqj,gnina,GNINA 1.3,volume_overlap_with_waters,0.002320185614849188
6gqj,qvina,QVina2,mol_pred_loaded,1.0
6gqj,qvina,QVina2,mol_cond_loaded,1.0
6gqj,qvina,QVina2,sanitization,0.9976798143851509
6gqj,qvina,QVina2,inchi_convertible,0.7625676720804331
6gqj,qvina,QVina2,all_atoms_connected,1.0
6gqj,qvina,QVina2,bond_lengths,1.0
6gqj,qvina,QVina2,bond_angles,1.0
6gqj,qvina,QVina2,internal_steric_clash,1.0
6gqj,qvina,QVina2,aromatic_ring_flatness,1.0
6gqj,qvina,QVina2,non-aromatic_ring_non-flatness,0.9992248062015504
6gqj,qvina,QVina2,double_bond_flatness,1.0
6gqj,qvina,QVina2,protein-ligand_maximum_distance,1.0
6gqj,qvina,QVina2,minimum_distance_to_protein,0.0
6gqj,qvina,QVina2,minimum_distance_to_organic_cofactors,0.0
6gqj,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.0
6gqj,qvina,QVina2,minimum_distance_to_waters,0.0
6gqj,qvina,QVina2,volume_overlap_with_protein,0.0
6gqj,qvina,QVina2,volume_overlap_with_organic_cofactors,0.0
6gqj,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.0
6gqj,qvina,QVina2,volume_overlap_with_waters,0.0
6jok,boltz2,Boltz-2,mol_pred_loaded,1.0
6jok,boltz2,Boltz-2,mol_cond_loaded,1.0
6jok,boltz2,Boltz-2,sanitization,0.9345454545454546
6jok,boltz2,Boltz-2,inchi_convertible,0.9345454545454546
6jok,boltz2,Boltz-2,all_atoms_connected,1.0
6jok,boltz2,Boltz-2,bond_lengths,1.0
6jok,boltz2,Boltz-2,bond_angles,1.0
6jok,boltz2,Boltz-2,internal_steric_clash,1.0
6jok,boltz2,Boltz-2,aromatic_ring_flatness,1.0
6jok,boltz2,Boltz-2,non-aromatic_ring_non-flatness,0.9941634241245136
6jok,boltz2,Boltz-2,double_bond_flatness,0.9961089494163424
6jok,boltz2,Boltz-2,protein-ligand_maximum_distance,1.0
6jok,boltz2,Boltz-2,minimum_distance_to_protein,0.9163636363636364
6jok,boltz2,Boltz-2,minimum_distance_to_organic_cofactors,1.0
6jok,boltz2,Boltz-2,minimum_distance_to_inorganic_cofactors,1.0
6jok,boltz2,Boltz-2,minimum_distance_to_waters,1.0
6jok,boltz2,Boltz-2,volume_overlap_with_protein,1.0
6jok,boltz2,Boltz-2,volume_overlap_with_organic_cofactors,1.0
6jok,boltz2,Boltz-2,volume_overlap_with_inorganic_cofactors,1.0
6jok,boltz2,Boltz-2,volume_overlap_with_waters,1.0
6jok,dynamicbind,DynamicBind,mol_pred_loaded,1.0
6jok,dynamicbind,DynamicBind,mol_cond_loaded,1.0
6jok,dynamicbind,DynamicBind,sanitization,1.0
6jok,dynamicbind,DynamicBind,inchi_convertible,1.0
6jok,dynamicbind,DynamicBind,all_atoms_connected,0.996
6jok,dynamicbind,DynamicBind,bond_lengths,1.0
6jok,dynamicbind,DynamicBind,bond_angles,1.0
6jok,dynamicbind,DynamicBind,internal_steric_clash,0.988
6jok,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
6jok,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,1.0
6jok,dynamicbind,DynamicBind,double_bond_flatness,1.0
6jok,dynamicbind,DynamicBind,protein-ligand_maximum_distance,1.0
6jok,dynamicbind,DynamicBind,minimum_distance_to_protein,0.364
6jok,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
6jok,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
6jok,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
6jok,dynamicbind,DynamicBind,volume_overlap_with_protein,0.756
6jok,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
6jok,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
6jok,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
6jok,gnina,GNINA 1.3,mol_pred_loaded,1.0
6jok,gnina,GNINA 1.3,mol_cond_loaded,1.0
6jok,gnina,GNINA 1.3,sanitization,0.736
6jok,gnina,GNINA 1.3,inchi_convertible,0.452
6jok,gnina,GNINA 1.3,all_atoms_connected,1.0
6jok,gnina,GNINA 1.3,bond_lengths,1.0
6jok,gnina,GNINA 1.3,bond_angles,1.0
6jok,gnina,GNINA 1.3,internal_steric_clash,0.9891304347826086
6jok,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
6jok,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
6jok,gnina,GNINA 1.3,double_bond_flatness,0.9945652173913043
6jok,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
6jok,gnina,GNINA 1.3,minimum_distance_to_protein,0.116
6jok,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.116
6jok,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.128
6jok,gnina,GNINA 1.3,minimum_distance_to_waters,0.108
6jok,gnina,GNINA 1.3,volume_overlap_with_protein,0.132
6jok,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.132
6jok,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.164
6jok,gnina,GNINA 1.3,volume_overlap_with_waters,0.164
6jok,qvina,QVina2,mol_pred_loaded,1.0
6jok,qvina,QVina2,mol_cond_loaded,1.0
6jok,qvina,QVina2,sanitization,0.7396694214876033
6jok,qvina,QVina2,inchi_convertible,0.4462809917355372
6jok,qvina,QVina2,all_atoms_connected,1.0
6jok,qvina,QVina2,bond_lengths,1.0
6jok,qvina,QVina2,bond_angles,1.0
6jok,qvina,QVina2,internal_steric_clash,1.0
6jok,qvina,QVina2,aromatic_ring_flatness,1.0
6jok,qvina,QVina2,non-aromatic_ring_non-flatness,1.0
6jok,qvina,QVina2,double_bond_flatness,0.994413407821229
6jok,qvina,QVina2,protein-ligand_maximum_distance,1.0
6jok,qvina,QVina2,minimum_distance_to_protein,0.0371900826446281
6jok,qvina,QVina2,minimum_distance_to_organic_cofactors,0.0371900826446281
6jok,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.045454545454545456
6jok,qvina,QVina2,minimum_distance_to_waters,0.01652892561983471
6jok,qvina,QVina2,volume_overlap_with_protein,0.04132231404958678
6jok,qvina,QVina2,volume_overlap_with_organic_cofactors,0.04132231404958678
6jok,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.049586776859504134
6jok,qvina,QVina2,volume_overlap_with_waters,0.049586776859504134
7awe,boltz2,Boltz-2,mol_pred_loaded,1.0
7awe,boltz2,Boltz-2,mol_cond_loaded,1.0
7awe,boltz2,Boltz-2,sanitization,1.0
7awe,boltz2,Boltz-2,inchi_convertible,1.0
7awe,boltz2,Boltz-2,all_atoms_connected,1.0
7awe,boltz2,Boltz-2,bond_lengths,1.0
7awe,boltz2,Boltz-2,bond_angles,1.0
7awe,boltz2,Boltz-2,internal_steric_clash,0.9879518072289156
7awe,boltz2,Boltz-2,aromatic_ring_flatness,1.0
7awe,boltz2,Boltz-2,non-aromatic_ring_non-flatness,1.0
7awe,boltz2,Boltz-2,double_bond_flatness,1.0
7awe,boltz2,Boltz-2,protein-ligand_maximum_distance,1.0
7awe,boltz2,Boltz-2,minimum_distance_to_protein,0.3132530120481928
7awe,boltz2,Boltz-2,minimum_distance_to_organic_cofactors,1.0
7awe,boltz2,Boltz-2,minimum_distance_to_inorganic_cofactors,1.0
7awe,boltz2,Boltz-2,minimum_distance_to_waters,1.0
7awe,boltz2,Boltz-2,volume_overlap_with_protein,1.0
7awe,boltz2,Boltz-2,volume_overlap_with_organic_cofactors,1.0
7awe,boltz2,Boltz-2,volume_overlap_with_inorganic_cofactors,1.0
7awe,boltz2,Boltz-2,volume_overlap_with_waters,1.0
7awe,dynamicbind,DynamicBind,mol_pred_loaded,1.0
7awe,dynamicbind,DynamicBind,mol_cond_loaded,1.0
7awe,dynamicbind,DynamicBind,sanitization,1.0
7awe,dynamicbind,DynamicBind,inchi_convertible,1.0
7awe,dynamicbind,DynamicBind,all_atoms_connected,1.0
7awe,dynamicbind,DynamicBind,bond_lengths,1.0
7awe,dynamicbind,DynamicBind,bond_angles,1.0
7awe,dynamicbind,DynamicBind,internal_steric_clash,0.9545454545454546
7awe,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
7awe,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,1.0
7awe,dynamicbind,DynamicBind,double_bond_flatness,1.0
7awe,dynamicbind,DynamicBind,protein-ligand_maximum_distance,1.0
7awe,dynamicbind,DynamicBind,minimum_distance_to_protein,0.0
7awe,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
7awe,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
7awe,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
7awe,dynamicbind,DynamicBind,volume_overlap_with_protein,0.32954545454545453
7awe,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
7awe,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
7awe,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
7awe,gnina,GNINA 1.3,mol_pred_loaded,1.0
7awe,gnina,GNINA 1.3,mol_cond_loaded,1.0
7awe,gnina,GNINA 1.3,sanitization,1.0
7awe,gnina,GNINA 1.3,inchi_convertible,0.5769230769230769
7awe,gnina,GNINA 1.3,all_atoms_connected,1.0
7awe,gnina,GNINA 1.3,bond_lengths,1.0
7awe,gnina,GNINA 1.3,bond_angles,1.0
7awe,gnina,GNINA 1.3,internal_steric_clash,0.9871794871794872
7awe,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
7awe,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
7awe,gnina,GNINA 1.3,double_bond_flatness,1.0
7awe,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
7awe,gnina,GNINA 1.3,minimum_distance_to_protein,0.0
7awe,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.19230769230769232
7awe,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.5
7awe,gnina,GNINA 1.3,minimum_distance_to_waters,0.05128205128205128
7awe,gnina,GNINA 1.3,volume_overlap_with_protein,0.0
7awe,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.4358974358974359
7awe,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.6025641025641025
7awe,gnina,GNINA 1.3,volume_overlap_with_waters,0.5128205128205128
7awe,qvina,QVina2,mol_pred_loaded,1.0
7awe,qvina,QVina2,mol_cond_loaded,1.0
7awe,qvina,QVina2,sanitization,1.0
7awe,qvina,QVina2,inchi_convertible,0.75
7awe,qvina,QVina2,all_atoms_connected,1.0
7awe,qvina,QVina2,bond_lengths,1.0
7awe,qvina,QVina2,bond_angles,1.0
7awe,qvina,QVina2,internal_steric_clash,0.8636363636363636
7awe,qvina,QVina2,aromatic_ring_flatness,1.0
7awe,qvina,QVina2,non-aromatic_ring_non-flatness,1.0
7awe,qvina,QVina2,double_bond_flatness,1.0
7awe,qvina,QVina2,protein-ligand_maximum_distance,1.0
7awe,qvina,QVina2,minimum_distance_to_protein,0.0
7awe,qvina,QVina2,minimum_distance_to_organic_cofactors,0.36363636363636365
7awe,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.5454545454545454
7awe,qvina,QVina2,minimum_distance_to_waters,0.06818181818181818
7awe,qvina,QVina2,volume_overlap_with_protein,0.0
7awe,qvina,QVina2,volume_overlap_with_organic_cofactors,0.4772727272727273
7awe,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.7045454545454546
7awe,qvina,QVina2,volume_overlap_with_waters,0.6590909090909091
7kk3,boltz2,Boltz-2,mol_pred_loaded,1.0
7kk3,boltz2,Boltz-2,mol_cond_loaded,1.0
7kk3,boltz2,Boltz-2,sanitization,1.0
7kk3,boltz2,Boltz-2,inchi_convertible,1.0
7kk3,boltz2,Boltz-2,all_atoms_connected,1.0
7kk3,boltz2,Boltz-2,bond_lengths,0.9990825688073395
7kk3,boltz2,Boltz-2,bond_angles,1.0
7kk3,boltz2,Boltz-2,internal_steric_clash,1.0
7kk3,boltz2,Boltz-2,aromatic_ring_flatness,1.0
7kk3,boltz2,Boltz-2,non-aromatic_ring_non-flatness,0.9944954128440368
7kk3,boltz2,Boltz-2,double_bond_flatness,1.0
7kk3,boltz2,Boltz-2,protein-ligand_maximum_distance,1.0
7kk3,boltz2,Boltz-2,minimum_distance_to_protein,0.8972477064220183
7kk3,boltz2,Boltz-2,minimum_distance_to_organic_cofactors,1.0
7kk3,boltz2,Boltz-2,minimum_distance_to_inorganic_cofactors,1.0
7kk3,boltz2,Boltz-2,minimum_distance_to_waters,1.0
7kk3,boltz2,Boltz-2,volume_overlap_with_protein,1.0
7kk3,boltz2,Boltz-2,volume_overlap_with_organic_cofactors,1.0
7kk3,boltz2,Boltz-2,volume_overlap_with_inorganic_cofactors,1.0
7kk3,boltz2,Boltz-2,volume_overlap_with_waters,1.0
7kk3,dynamicbind,DynamicBind,mol_pred_loaded,1.0
7kk3,dynamicbind,DynamicBind,mol_cond_loaded,1.0
7kk3,dynamicbind,DynamicBind,sanitization,1.0
7kk3,dynamicbind,DynamicBind,inchi_convertible,1.0
7kk3,dynamicbind,DynamicBind,all_atoms_connected,0.9990680335507922
7kk3,dynamicbind,DynamicBind,bond_lengths,1.0
7kk3,dynamicbind,DynamicBind,bond_angles,1.0
7kk3,dynamicbind,DynamicBind,internal_steric_clash,0.9794967381174278
7kk3,dynamicbind,DynamicBind,aromatic_ring_flatness,1.0
7kk3,dynamicbind,DynamicBind,non-aromatic_ring_non-flatness,1.0
7kk3,dynamicbind,DynamicBind,double_bond_flatness,1.0
7kk3,dynamicbind,DynamicBind,protein-ligand_maximum_distance,0.744641192917055
7kk3,dynamicbind,DynamicBind,minimum_distance_to_protein,0.6113699906803355
7kk3,dynamicbind,DynamicBind,minimum_distance_to_organic_cofactors,1.0
7kk3,dynamicbind,DynamicBind,minimum_distance_to_inorganic_cofactors,1.0
7kk3,dynamicbind,DynamicBind,minimum_distance_to_waters,1.0
7kk3,dynamicbind,DynamicBind,volume_overlap_with_protein,0.9319664492078286
7kk3,dynamicbind,DynamicBind,volume_overlap_with_organic_cofactors,1.0
